,index,날짜,시가,고가,저가,종가,거래량,거래대금,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch
782,782,2004-03-11,429.91,435.26,429.91,435.25,290625799,659547166000,0.4250430786904131,437.26399999999995,437.87549999999993,444.92766666666665,99.53940868674303,99.4004003421064,97.82488988846877,6.601562394728778,451.0786247894575,424.6723752105424,431.69000000000005,0,125460251170,0.4503059649865218,31.04903212548716,0
783,783,2004-03-12,431.2,432.86,401.16,420.28,440558437,936898028110,-3.5619111068811335,433.27799999999996,437.01599999999996,444.1623333333333,97.00007847155868,96.17039193073023,94.62306198859726,7.686948200062338,452.38989640012466,421.64210359987527,417.5466666666666,0,183953706841,0.44292892429550246,30.696517121365403,0
784,784,2004-03-15,421.47,427.54,421.47,425.26,305705354,602788911185,1.1710482998636171,430.454,436.1335,443.44666666666666,98.79336700321056,97.50684136852591,95.89879278981313,7.982159234912019,452.09781846982406,420.169181530176,422.73333333333335,129231843314,0,0.6142823391611305,38.05296782719839,0
785,785,2004-03-16,421.19,424.73,421.0,423.01,348349587,651492556165,-0.5319023190941112,427.43999999999994,434.97749999999996,442.6451666666666,98.9635972300206,97.24870826651953,95.56412943249127,8.131006201016021,451.239512402032,418.7154875979679,421.73333333333335,0,146910632490,0.6310591727644312,38.690145845222084,0
786,786,2004-03-17,426.48,431.48,426.48,431.39,373478952,702026972330,1.9425577783444206,427.038,434.303,441.90166666666664,101.01911305317091,99.32927011786703,97.6212656661927,7.819892380394927,449.94278476078983,418.66321523921016,428.1166666666666,159892564000,0,0.8963967930097192,47.26841957937888,0
787,787,2004-03-18,435.58,438.39,434.2,435.41,401405263,933466146110,0.9232677246733052,427.07,433.67249999999996,441.37516666666664,101.95284145456249,100.40064795438957,98.64850423921298,7.133989711891765,447.9404794237835,419.40452057621644,435.06333333333333,174636711738,0,1.250327729357241,55.56202827907075,0
788,788,2004-03-19,436.45,437.38,434.78,435.96,327346581,652639303550,0.12615836315257237,430.20599999999996,433.187,440.9178333333333,101.33749877965441,100.64013924702265,98.87556525081959,6.583715236448111,446.35443047289624,420.0195695271038,435.73,142634725739,0,1.6688281662850741,62.530371470413215,0
789,789,2004-03-22,435.97,436.45,429.71,429.71,339689619,659406562110,-1.454469293244281,431.096,432.50699999999995,440.40633333333335,99.67849388535268,99.35330526442347,97.57125805789956,6.172635792789505,444.85227158557893,420.16172841442096,431.7966666666667,0,146676845185,1.2565377917342428,55.684322963124025,0
790,790,2004-03-23,425.66,429.12,424.29,428.56,321552228,600278040106,-0.2683404890797035,432.20599999999996,431.7405,439.974,99.15642078083138,99.26333063495318,97.40575579466059,5.610999043129701,442.9624980862594,420.5185019137406,426.17,0,137035913006,0.9747969561484057,49.36188265398308,0
791,791,2004-03-24,428.8,431.15,428.02,428.02,300617689,592173633900,-0.12616232886314202,431.532,431.4575,439.7493333333333,99.18615537202339,99.20328189914417,97.33272288455241,5.650624441403881,442.75874888280777,420.1562511171922,428.28,128748543844,0,0.9661156652969288,49.138292438711794,0
792,792,2004-03-25,427.88,429.96,421.95,421.95,316480741,609558408125,-1.4385590709799725,428.84,431.1085,439.5235,98.39334017349128,97.87559280320383,96.00169274225382,6.018523402480941,443.1455468049619,419.0714531950381,423.9266666666667,0,134164625596,0.7453507216682788,42.70492528606752,0
793,793,2004-03-26,428.67,429.59,425.42,426.02,305021367,668293360775,0.9553542087225937,426.852,431.18100000000004,439.44216666666665,99.80508466634805,98.80305486559008,96.94563524286282,5.943884871636029,443.06876974327207,419.293230256728,426.7033333333334,130153634036,0,0.751101444097887,42.89308575636697,0
794,794,2004-03-29,427.56,432.56,427.56,432.3,297149260,677008810080,1.4526948878093984,427.37,431.36199999999997,439.4388333333333,101.15356716662379,100.21745077220525,98.37546598256186,5.918781524577955,443.19956304915587,419.52443695084406,429.14000000000004,127518633436,0,0.9769318798228074,49.41656765180851,0
795,795,2004-03-30,435.14,435.21,430.82,431.39,311494097,679218989470,-0.21094601172953129,427.936,431.3995,439.287,100.80713003813655,99.99779786485612,98.20231420460883,5.916341752779793,443.2321835055596,419.5668164944404,432.45,134705622247,0,1.2897732006065514,56.3275524521335,0
796,796,2004-03-31,433.72,435.66,430.02,434.16,310472858,639005946450,0.6380136355260823,429.16399999999993,431.36899999999997,439.0446666666666,101.16412373824461,100.6470098685812,98.88743286560063,5.899600253978062,443.1682005079561,419.56979949204384,432.6333333333334,134320907466,0,1.685284987946553,62.76000482300005,0
797,797,2004-04-01,435.71,439.15,435.6,439.0,341725176,749451666445,1.1025056947608143,432.57399999999996,431.437,438.83799999999997,101.48552617586819,101.75297899809242,100.03691567275396,5.982934590536067,443.40286918107216,419.47113081892786,436.77,149255305121,0,2.4984568550918533,71.41596877078695,0
798,798,2004-04-02,442.61,447.46,442.54,446.85,319386151,804837566050,1.7567416358957193,436.74000000000007,431.76899999999995,438.7405,102.31487841736502,103.49283992134686,101.8483591097699,6.64318083283844,445.05536166567686,418.48263833432304,444.0,141807451044,0,2.520722921948046,71.59674242565242,0
799,799,2004-04-06,453.28,456.38,451.33,455.37,360206244,982731363095,1.8710059951248394,441.354,432.56850000000003,438.875,103.17568210552075,105.27118826266822,103.75847336941042,8.35023181202994,449.2689636240599,415.86803637594016,453.32666666666665,163291095905,0,3.7976814638643046,79.15659871269261,0
800,800,2004-04-07,456.64,458.53,456.19,457.68,348690161,921345736900,0.5047194546407976,446.61199999999997,433.54850000000005,439.068,102.47821375153379,105.56604393741414,104.23897892809315,10.015261656665896,453.57902331333185,413.51797668666825,456.83666666666664,159294450850,0,3.796250151299409,79.15037855710929,0
801,801,2004-04-08,461.51,462.21,458.03,460.53,376889406,1013398396220,0.6188521920395992,451.88599999999997,434.90500000000003,439.3418333333333,101.91287183050592,105.89209137627758,104.8227063892163,11.691160178298999,458.287320356598,411.52267964340206,460.0233333333333,173377920846,0,3.7932378061933107,79.13727546111093,0
802,802,2004-04-09,460.88,461.42,457.17,457.92,348647530,763762569735,-0.56996855345911,455.66999999999996,436.0385,439.42383333333333,100.49377839225757,105.0182495353048,104.20918604399776,12.775091007973929,461.5886820159479,410.4883179840521,458.6566666666667,0,159909513951,2.4965494552441303,71.40037591917374,0
803,803,2004-04-12,459.16,463.0,459.16,460.37,368941356,766214119300,0.5321806373134628,458.37399999999997,438.043,439.4633333333333,100.43545227259835,105.09698819522283,104.7573176374214,13.306482828381917,464.65596565676384,411.4300343432362,459.56333333333333,169551919367,0,3.7392435518859077,78.89958620923659,0
804,804,2004-04-13,463.77,464.29,454.35,454.43,391943547,884894431855,-1.3071320115309284,458.186,439.5015,439.4205,99.1802455771237,103.39668920356357,103.41574869629433,13.429683256402239,466.3608665128045,412.64213348719557,457.51666666666665,0,179320705144,3.405245118827225,77.29978757081689,0
805,805,2004-04-14,451.49,455.45,450.67,454.2,369151310,792371918935,-0.05063848524879309,457.48999999999995,441.061,439.35049999999995,99.28085859800215,102.97895302463832,103.3798755207972,13.223199270458077,467.50739854091614,414.6146014590838,452.12000000000006,0,166900690277,2.3165504978761557,69.84819014091968,0
806,806,2004-04-16,454.81,457.01,454.13,454.13,308294486,713211000440,-0.015414088476866357,456.21000000000004,442.19800000000004,439.4193333333333,99.54406961706232,102.69833875322819,103.34775135064609,13.325128852894697,468.8482577057894,415.54774229421065,454.35666666666674,140075655010,0,3.2073769162650683,76.2322221207671,0
807,807,2004-04-19,455.19,458.54,454.14,457.86,316005723,748041791530,0.814659502904822,456.198,443.3205,439.627,100.36431549458788,103.27968140431135,104.14737948306178,13.66448199372288,470.64946398744576,415.9915360125542,455.73,144013288142,0,3.234760452518953,76.3859134132328,0
808,808,2004-04-20,461.71,465.2,460.76,465.02,352784236,909645014815,1.5397187217754007,457.128,444.77349999999996,440.019,101.72643110901105,104.55209224470434,105.6818001040864,14.367562982340408,473.5086259646808,416.0383740353191,462.49666666666667,163161533202,0,3.305182746644845,76.7721823009876,0
809,809,2004-04-21,463.51,470.67,463.49,468.81,445980054,1061451325420,0.8084298543119859,460.004,446.7285,440.40416666666664,101.91433117972888,104.94293513845659,106.4499465453135,14.861667851041577,476.45183570208314,417.00516429791685,465.27,207501139724,0,3.4490101954906853,77.52309039404867,0
810,810,2004-04-22,474.0,479.82,473.82,475.88,443019033,1275006455170,1.485668655963687,464.34000000000003,449.09450000000004,440.86466666666666,102.48524787870956,105.96433490056101,107.94242223993153,15.566953349253948,480.2284066985079,417.96059330149217,474.5666666666666,210242065760,0,3.5990132023969457,78.25620505984168,0
811,811,2004-04-23,484.18,491.02,483.36,488.13,450399439,1514952215110,2.5095773666851047,471.14,452.1,441.58283333333327,103.60614679288534,107.96947577969476,110.54098192977764,17.018945789571845,486.1378915791437,418.06210842085636,485.22333333333336,218544317123,0,3.7359125909128,78.88474542543743,0
812,812,2004-04-26,496.1,496.35,490.61,491.53,439216304,1320381379275,0.69171769780074,477.87399999999997,455.579,442.4173333333334,102.85765703930325,107.89127681477855,111.10098157697254,17.632027348548885,490.8430546970978,420.31494530290223,492.74666666666667,216422369741,0,3.8833347643374205,79.52219030112548,0
813,813,2004-04-27,493.3,493.64,481.87,488.15,555828183,1279121865400,-0.6924101198402122,482.5,458.68549999999993,443.18399999999997,101.17098445595853,106.42368245780607,110.14612440882343,17.6232622808601,493.93202456172014,423.4389754382797,487.77333333333337,0,271118165582,2.3186707039460406,69.86745329053113,0
814,814,2004-04-28,487.85,489.31,478.61,478.7,451156266,1097216561125,-1.9740965113849989,484.47799999999995,461.00550000000004,443.80483333333336,98.80737618632838,103.83824054159874,107.86272794835867,17.010439047181848,495.02637809436374,426.98462190563635,481.72,0,217330996457,1.6518430804512798,62.29037806302536,0
815,815,2004-04-29,468.93,471.89,454.37,456.04,411841860,1048177615435,-4.968862380492932,480.51000000000005,462.238,443.997,94.90749412082995,98.65913230846446,102.71240571445304,15.584984203730352,493.4079684074607,431.0680315925393,459.78,0,189356650390,1.241208470866233,55.3812145099783,0
816,816,2004-04-30,446.95,453.49,444.12,453.47,320241698,896441250300,-0.5667409089906703,473.578,463.2035000000001,444.25800000000004,95.75402573599281,97.89865577440584,102.07356986255733,14.299066688313744,491.8016333766276,434.60536662337256,448.18,0,143525924209,1.2586256228677917,55.725287543214286,0
817,817,2004-05-03,450.46,456.69,450.46,452.87,297613780,753825594165,-0.13248835206571924,465.846,463.89700000000005,444.51500000000004,97.21453012368895,97.62296371823916,101.87957661721201,13.369556580412311,490.63611316082466,437.15788683917543,451.2633333333333,134302186408,0,1.2284345060859485,55.12544805472371,0
818,818,2004-05-04,457.71,460.86,457.71,458.8,333498604,906339874300,1.2925021795989553,459.976,464.49449999999996,444.8805,99.74433448701672,98.77404361085009,103.12881773869613,12.823487691650069,490.1414753833001,438.84752461669984,458.0733333333333,152766817196,0,1.605927238453696,61.62594314822928,0
819,819,2004-05-06,460.44,461.68,437.32,437.33,344540122,900203872754,-4.909336199208842,451.70200000000006,463.59250000000003,444.8806666666667,96.81825628401025,94.33500326256356,98.30276583533262,14.072699166864034,491.7378983337281,435.447101666272,445.03,0,153330690493,1.6282861923564174,61.95239304957731,0
820,820,2004-05-07,436.33,437.53,424.4,436.25,319324395,808289192720,-0.24756446991403644,447.744,462.521,444.82183333333336,97.43290809033734,94.32004168459378,98.07297378613384,15.308182847882694,493.1373656957654,431.9046343042346,432.32666666666665,0,138052451275,1.300381387340491,56.52894752569197,0
821,821,2004-05-10,431.34,433.42,401.1,407.41,335246915,825114780835,-7.078864043592444,438.532,459.86500000000007,444.29600000000005,92.90314047777586,88.59339153882117,91.69787709094838,19.661129565424552,499.18725913084916,420.542740869151,413.28333333333336,0,138551962520,1.0412970171812106,51.01153866472202,0
822,822,2004-05-11,399.67,410.09,394.64,401.47,295480381,832704606745,-1.479562607417739,428.25200000000007,457.0425,443.65216666666663,93.74620550516984,87.84084631079166,90.49206341454436,23.610326883066318,504.26315376613263,409.8218462338674,398.5933333333333,0,117776509997,0.8325367455921455,45.430835021162366,0
823,823,2004-05-12,408.79,418.53,408.79,417.94,292356271,824924262875,3.9407570464659933,420.08000000000004,454.921,443.3266666666667,99.49057322414777,91.87089626550544,94.27359809921953,25.15156286865218,505.22412573730435,404.61787426269564,411.84,120404006648,0,0.7689177717902715,43.468259749127384,0
824,824,2004-05-13,416.77,419.57,413.7,415.09,266427350,715739489935,-0.6865980871618258,415.63199999999995,452.954,442.86300000000006,99.86959618123726,91.64065225166351,93.7287603615565,26.68363077952215,506.32126155904433,399.5867384409557,415.18666666666667,110617083355,0,0.696147992558786,41.04288043336281,0
825,825,2004-05-14,420.61,422.66,400.1,404.93,290349176,790073329055,-2.509075642703669,409.36800000000005,450.4905,442.1763333333333,98.91588985949072,89.88646819411287,91.57658822385339,28.756401845574647,508.0033036911493,392.9776963088507,408.5466666666667,0,118621188024,0.4937352770859909,33.05373345999966,0
826,826,2004-05-17,402.77,405.6,372.52,375.75,300306211,720086577205,-7.765801729873588,403.036,446.5714999999999,441.02416666666664,93.22988517154795,84.1410613977829,85.19941273059489,33.22761015447605,513.026720308952,380.1162796910478,383.68,0,115221487036,0.3232232892474507,24.426964963054388,0
827,827,2004-05-18,368.67,382.11,365.93,382.11,312965479,859834926575,1.6644421763366606,399.164,442.784,439.92566666666664,95.72757062260125,86.29715617547157,86.85785553165421,36.06890998307684,514.9218199661536,370.6461800338463,372.2366666666667,0,116497226684,0.3577315356332917,26.347737107427037,0
828,828,2004-05-19,386.88,398.97,386.86,397.11,358966271,883281663295,3.777290926947193,394.998,439.3885,439.11633333333333,100.53468625157595,90.37787743648275,90.4338941313198,37.04864885310898,513.485797706218,365.2912022937821,390.2833333333333,140098552800,0,0.5347066519793957,34.84096790026648,0
829,829,2004-05-20,390.81,396.64,382.06,385.32,334345916,756776456910,-3.0597944565555957,389.044,435.21400000000006,438.1498333333333,99.04278179331901,88.53575482406355,87.94251890239984,38.24346815916359,511.70093631832725,358.72706368167286,386.06333333333333,0,129078698817,0.5622390934867654,35.98931148444778,0
830,830,2004-05-21,391.38,393.27,388.26,393.01,265429837,574332818830,1.9566932139131312,386.65999999999997,431.0705,437.3018333333333,101.64226969430507,91.17070177615959,89.8715646820598,38.094602805300084,507.2597056106001,354.88129438939984,390.8833333333334,103752099452,0,0.7418151416889626,42.58862630908448,0
831,831,2004-05-24,399.9,402.52,397.36,400.56,296230482,688605909210,1.8848611943279439,391.62199999999996,426.692,436.7498333333333,102.28230283283371,93.87567613172968,91.71383007587487,36.175344409648964,499.04268881929795,354.34131118070206,399.2733333333333,118276931983,0,0.7262131720522279,42.06972718142692,0
832,832,2004-05-25,398.11,398.35,390.57,393.42,292299213,623497957885,-1.8148543541253588,393.884,421.7865,436.158,99.88219881995715,93.2746780657987,90.20125734252267,33.47130464252169,488.72910928504336,354.8438907149566,394.03333333333336,0,115175633229,0.5192555699837893,34.17828969943022,0
